person_id,tax_code,first_name,last_name,birth_year,birth_month,birth_day,sex,city,zip,province,region,job,education,marital_status,phone,email,annual_income_k,income_bracket
586,MRNMHL84H42F839,Michela,Marini,1984,6,2,F,Napoli,80122,NA,Campania,Operaio,Licenza_Media,Separato_a,0131179002,michela.marini62@libero.it,33,30k-50k
4375,CRSGLI71T57H501,Giulia,Caruso,1971,12,17,F,Roma,00118,RM,Lazio,Pensionato,Diploma,Coniugato_a,0843183956,giulia.caruso82@libero.it,24,15k-30k
457,FRRBRN95C05F205,Bruno,Ferrara,1995,3,5,M,Milano,20124,MI,Lombardia,Studente,Laurea_Magistrale,Celibe_Nubile,0684753220,bruno.ferrara53@libero.it,14,<15k
2398,FBBSRA89H60H703,Sara,Fabbri,1989,6,20,F,Salerno,84123,SA,Campania,Operaio,Laurea_Triennale,Separato_a,0158015023,sara.fabbri77@gmail.com,34,30k-50k
1677,SRTLSN53M05L219,Alessandro,Sartori,1953,8,5,M,Torino,10124,TO,Piemonte,Pensionato,Licenza_Media,Coniugato_a,0261842992,alessandro.sartori40@libero.it,12,<15k
5214,MSSLRA48P49H501,Laura,Messina,1948,9,9,F,Roma,00121,RM,Lazio,Pensionato,Diploma,Vedovo_a,0706251990,laura.messina66@libero.it,29,15k-30k
95,CPPGNN07A43H501,Giovanna,Coppola,2007,1,3,F,Roma,00118,RM,Lazio,Studente,Diploma,Celibe_Nubile,0855287192,giovanna.coppola88@libero.it,13,<15k
2540,PLMVNT02R51H501,Valentina,Palumbo,2002,10,11,F,Roma,00118,RM,Lazio,Disoccupato,Licenza_Media,Celibe_Nubile,0568064506,valentina.palumbo79@libero.it,8,<15k
169,PGNLNE75R58F205,Elena,Pagano,1975,10,18,F,Milano,20123,MI,Lombardia,Dirigente,Laurea_Magistrale,Coniugato_a,0955017296,elena.pagano58@libero.it,115,>50k
1608,FNTCML73E44F205,Carmela,Fontana,1973,5,4,F,Milano,20124,MI,Lombardia,Operaio,Licenza_Media,Coniugato_a,0172317346,carmela.fontana51@libero.it,28,15k-30k
2094,VTLBRN79T19F839,Bruno,Vitale,1979,12,19,M,Napoli,80132,NA,Campania,Operaio,Diploma,Coniugato_a,0175384855,bruno.vitale53@libero.it,9,<15k
6612,LNGCML96E48F839,Carmela,Longo,1996,5,8,F,Napoli,80123,NA,Campania,Studente,Laurea_Triennale,Celibe_Nubile,0609367309,carmela.longo52@gmail.com,13,<15k
1041,MRTPLA98P46H501,Paola,Martini,1998,9,6,F,Roma,00136,RM,Lazio,Disoccupato,Diploma,Coniugato_a,0798645920,paola.martini23@libero.it,5,<15k
2952,CPPGLC67E13F839,Gianluca,Coppola,1967,5,13,M,Napoli,80132,NA,Campania,Dirigente,Laurea_Magistrale,Coniugato_a,0427925666,gianluca.coppola84@libero.it,49,30k-50k
6710,RSSMTT66T02F839,Matteo,Russo,1966,12,2,M,Napoli,80121,NA,Campania,Pensionato,Diploma,Coniugato_a,0826812607,matteo.russo35@gmail.com,63,>50k
4698,SRTLNE65M43H501,Elena,Sartori,1965,8,3,F,Roma,00100,RM,Lazio,Operaio,Licenza_Media,Coniugato_a,0732147217,elena.sartori49@gmail.com,16,15k-30k
2571,RSSLRI76M50L219,Ilaria,Rossi,1976,8,10,F,Torino,10123,TO,Piemonte,Disoccupato,Licenza_Media,Coniugato_a,0688092250,ilaria.rossi30@libero.it,5,<15k
6982,PLLSFN66E20H501,Stefano,Pellegrini,1966,5,20,M,Roma,00100,RM,Lazio,Operaio,Licenza_Media,Coniugato_a,0246807331,stefano.pellegrini70@libero.it,29,15k-30k
2939,FRRLNZ95A51H501,Lorenza,Ferrara,1995,1,11,F,Roma,00141,RM,Lazio,Dirigente,Laurea_Triennale,Coniugato_a,0733310615,lorenza.ferrara65@gmail.com,17,15k-30k
5551,CSTCML93S53F839,Carmela,Costa,1993,11,13,F,Napoli,80132,NA,Campania,Dirigente,Laurea_Magistrale,Separato_a,0917568329,carmela.costa53@libero.it,36,30k-50k
4257,MRNNDR70R03F839,Andrea,Marino,1970,10,3,M,Napoli,80123,NA,Campania,Dirigente,Laurea_Triennale,Separato_a,0915024587,andrea.marino98@gmail.com,92,>50k
5597,DLCPLA59C22F205,Paolo,De Luca,1959,3,22,M,Milano,20121,MI,Lombardia,Pensionato,Licenza_Media,Vedovo_a,0543998309,paolo.deluca37@gmail.com,27,15k-30k
6954,MRTSFO93L48L219,Sofia,Martini,1993,7,8,F,Torino,10125,TO,Piemonte,Operaio,Diploma,Coniugato_a,0798471173,sofia.martini9@gmail.com,10,<15k
1176,MSSSRN02D53F839,Serena,Messina,2002,4,13,F,Napoli,80131,NA,Campania,Studente,Diploma,Celibe_Nubile,0829292406,serena.messina46@libero.it,25,15k-30k
4370,FNTSMN89R44H501,Simona,Fontana,1989,10,4,F,Roma,00141,RM,Lazio,Dirigente,Laurea_Magistrale,Coniugato_a,0277508695,simona.fontana72@gmail.com,102,>50k
1046,MRTBRC67B54F205,Beatrice,Moretti,1967,2,14,F,Milano,20123,MI,Lombardia,Pensionato,Diploma,Coniugato_a,0808821555,beatrice.moretti44@libero.it,20,15k-30k
1928,MRTSRG69M25H501,Sergio,Martini,1969,8,25,M,Roma,00100,RM,Lazio,Pensionato,Laurea_Triennale,Separato_a,0563027832,sergio.martini54@gmail.com,28,15k-30k
6291,MSSRCR73P20F205,Riccardo,Messina,1973,9,20,M,Milano,20121,MI,Lombardia,Disoccupato,Diploma,Separato_a,0265305809,riccardo.messina71@libero.it,10,<15k
1643,SPSGLC69T07L219,Gianluca,Esposito,1969,12,7,M,Torino,10124,TO,Piemonte,Pensionato,Licenza_Media,Coniugato_a,0323829783,gianluca.esposito77@libero.it,7,<15k
2481,CPPSVT70T21F205,Salvatore,Coppola,1970,12,21,M,Milano,20122,MI,Lombardia,Dirigente,Laurea_Triennale,Coniugato_a,0615619753,salvatore.coppola10@gmail.com,106,>50k
800,PLMTRS63L52F839,Teresa,Palumbo,1963,7,12,F,Napoli,80121,NA,Campania,Pensionato,Licenza_Media,Divorziato_a,0328651924,teresa.palumbo19@libero.it,17,15k-30k
957,MTALSE73L56F205,Elisa,Amato,1973,7,16,F,Milano,20123,MI,Lombardia,Operaio,Licenza_Media,Separato_a,0603795663,elisa.amato45@gmail.com,14,<15k
5610,SNTNDR50S01H501,Andrea,Santoro,1950,11,1,M,Roma,00121,RM,Lazio,Pensionato,Licenza_Media,Vedovo_a,0802843953,andrea.santoro75@libero.it,33,30k-50k
4844,MSSNDR56B22F205,Andrea,Messina,1956,2,22,M,Milano,20123,MI,Lombardia,Pensionato,Licenza_Media,Vedovo_a,0508686974,andrea.messina80@gmail.com,23,15k-30k
4407,LNELCU62L19H501,Luca,Leone,1962,7,19,M,Roma,00141,RM,Lazio,Dirigente,Laurea_Triennale,Coniugato_a,0171689071,luca.leone9@libero.it,92,>50k
7227,RSSRRT82P15L219,Roberto,Russo,1982,9,15,M,Torino,10123,TO,Piemonte,Operaio,Diploma,Coniugato_a,0647644810,roberto.russo9@gmail.com,15,15k-30k
1352,NPLSVT63S13F205,Salvatore,Napolitano,1963,11,13,M,Milano,20123,MI,Lombardia,Operaio,Diploma,Divorziato_a,0654374758,salvatore.napolitano99@gmail.com,17,15k-30k
263,FNTNGL72D14L219,Angelo,Fontana,1972,4,14,M,Torino,10123,TO,Piemonte,Dirigente,Laurea_Triennale,Divorziato_a,0323504388,angelo.fontana89@gmail.com,26,15k-30k
1022,RSSDVD64A16H501,Davide,Rossi,1964,1,16,M,Roma,00118,RM,Lazio,Pensionato,Laurea_Triennale,Coniugato_a,0552187779,davide.rossi54@gmail.com,22,15k-30k
3765,LMBCNZ66E48H501,Cinzia,Lombardi,1966,5,8,F,Roma,00136,RM,Lazio,Operaio,Licenza_Media,Celibe_Nubile,0231087981,cinzia.lombardi97@libero.it,28,15k-30k
6599,PLMLCU87E26F205,Luca,Palumbo,1987,5,26,M,Milano,20122,MI,Lombardia,Dirigente,Laurea_Magistrale,Coniugato_a,0609949506,luca.palumbo18@libero.it,35,30k-50k
1320,CLMSRG02E14F205,Sergio,Colombo,2002,5,14,M,Milano,20123,MI,Lombardia,Studente,Diploma,Celibe_Nubile,0294889702,sergio.colombo7@libero.it,12,<15k
4420,LNENTN75M13H501,Antonio,Leone,1975,8,13,M,Roma,00121,RM,Lazio,Operaio,Diploma,Coniugato_a,0333899438,antonio.leone6@gmail.com,35,30k-50k
5337,FRRSMN62E65F205,Simona,Ferrari,1962,5,25,F,Milano,20123,MI,Lombardia,Disoccupato,Licenza_Media,Coniugato_a,0532937072,simona.ferrari66@libero.it,12,<15k
5668,MRTLRI95S62H501,Ilaria,Martinelli,1995,11,22,F,Roma,00100,RM,Lazio,Studente,Diploma,Coniugato_a,0835057373,ilaria.martinelli79@libero.it,6,<15k
3033,SNTNGL81D46H703,Angela,Santoro,1981,4,6,F,Salerno,84124,SA,Campania,Operaio,Licenza_Media,Divorziato_a,0658533249,angela.santoro54@libero.it,45,30k-50k
856,CSTPLA79H07L219,Paolo,Costa,1979,6,7,M,Torino,10121,TO,Piemonte,Disoccupato,Licenza_Media,Coniugato_a,0308700555,paolo.costa53@libero.it,27,15k-30k
642,VLLLCU06E68L219,Lucia,Villa,2006,5,28,F,Torino,10125,TO,Piemonte,Studente,Laurea_Triennale,Celibe_Nubile,0172371667,lucia.villa32@gmail.com,8,<15k
6953,PLMRSO68M65F205,Rosa,Palumbo,1968,8,25,F,Milano,20121,MI,Lombardia,Disoccupato,Diploma,Coniugato_a,0965556468,rosa.palumbo87@gmail.com,9,<15k
3337,PLLLNZ87T18H501,Lorenzo,Pellegrini,1987,12,18,M,Roma,00121,RM,Lazio,Operaio,Diploma,Coniugato_a,0517743623,lorenzo.pellegrini6@libero.it,10,<15k
4220,FNTNRC72D04F205,Enrico,Fontana,1972,4,4,M,Milano,20121,MI,Lombardia,Dirigente,Laurea_Magistrale,Coniugato_a,0208230889,enrico.fontana53@libero.it,62,>50k
2273,FNTLCU73S05F205,Luca,Fontana,1973,11,5,M,Milano,20123,MI,Lombardia,Operaio,Diploma,Celibe_Nubile,0374135054,luca.fontana15@gmail.com,49,30k-50k
3258,FRRGLC85T24H501,Gianluca,Ferrara,1985,12,24,M,Roma,00136,RM,Lazio,Disoccupato,Licenza_Media,Coniugato_a,0624814513,gianluca.ferrara1@libero.it,6,<15k
6988,GLLMTT52E16H501,Matteo,Gallo,1952,5,16,M,Roma,00121,RM,Lazio,Pensionato,Diploma,Coniugato_a,0144611262,matteo.gallo35@libero.it,7,<15k
4622,DLCSRA07R41H501,Sara,De Luca,2007,10,1,F,Roma,00136,RM,Lazio,Studente,Diploma,Celibe_Nubile,0214680443,sara.deluca66@gmail.com,10,<15k
2646,RSSMSM69R06F839,Massimo,Rossi,1969,10,6,M,Napoli,80131,NA,Campania,Pensionato,Diploma,Coniugato_a,0942515487,massimo.rossi13@gmail.com,29,15k-30k
6125,CLMRRT51C48F839,Roberta,Colombo,1951,3,8,F,Napoli,80123,NA,Campania,Pensionato,Diploma,Vedovo_a,0412740031,roberta.colombo35@gmail.com,93,>50k
1765,BRBBRC02H63F205,Beatrice,Barbieri,2002,6,23,F,Milano,20125,MI,Lombardia,Studente,Diploma,Celibe_Nubile,0161457198,beatrice.barbieri11@gmail.com,11,<15k
1168,MRNGPP04P05H501,Giuseppe,Marino,2004,9,5,M,Roma,00100,RM,Lazio,Operaio,Licenza_Media,Celibe_Nubile,0245678255,giuseppe.marino78@gmail.com,7,<15k
1128,NPLBRC41E41F205,Beatrice,Napolitano,1941,5,1,F,Milano,20122,MI,Lombardia,Pensionato,Licenza_Media,Vedovo_a,0158139879,beatrice.napolitano71@libero.it,32,30k-50k
3312,RMNGLI70D47H501,Giulia,Romano,1970,4,7,F,Roma,00121,RM,Lazio,Dirigente,Laurea_Triennale,Coniugato_a,0595845495,giulia.romano45@gmail.com,79,>50k
1097,RLNSLV00R63L219,Silvia,Orlando,2000,10,23,F,Torino,10121,TO,Piemonte,Studente,Laurea_Triennale,Coniugato_a,0778598526,silvia.orlando22@gmail.com,14,<15k
7330,VTLSMN04D13H501,Simone,Vitale,2004,4,13,M,Roma,00136,RM,Lazio,Operaio,Licenza_Media,Celibe_Nubile,0985904037,simone.vitale35@gmail.com,28,15k-30k
3442,SLVRRT62S28L219,Roberto,Silvestri,1962,11,28,M,Torino,10122,TO,Piemonte,Operaio,Diploma,Coniugato_a,0942987027,roberto.silvestri20@gmail.com,39,30k-50k
3914,SNTRCR63T07H501,Riccardo,Santoro,1963,12,7,M,Roma,00121,RM,Lazio,Operaio,Licenza_Media,Coniugato_a,0233848954,riccardo.santoro43@gmail.com,46,30k-50k
2955,RSSMNC99T58L219,Monica,Russo,1999,12,18,F,Torino,10121,TO,Piemonte,Studente,Diploma,Celibe_Nubile,0747973577,monica.russo77@gmail.com,12,<15k
6482,BNCNTN75C18F205,Antonio,Bianchi,1975,3,18,M,Milano,20121,MI,Lombardia,Disoccupato,Licenza_Media,Celibe_Nubile,0152912960,antonio.bianchi90@libero.it,7,<15k
5970,LMBLRA69C61F839,Laura,Lombardi,1969,3,21,F,Napoli,80121,NA,Campania,Operaio,Laurea_Triennale,Coniugato_a,0241624377,laura.lombardi88@libero.it,43,30k-50k
3050,FRRMRC94A10H703,Marco,Ferrara,1994,1,10,M,Salerno,84123,SA,Campania,Studente,Laurea_Triennale,Coniugato_a,0753951624,marco.ferrara27@gmail.com,5,<15k
6789,PLMLRI87T45H501,Ilaria,Palumbo,1987,12,5,F,Roma,00100,RM,Lazio,Disoccupato,Diploma,Celibe_Nubile,0416490027,ilaria.palumbo93@gmail.com,14,<15k
6099,SPSPLA94T11L219,Paolo,Esposito,1994,12,11,M,Torino,10122,TO,Piemonte,Dirigente,Diploma,Celibe_Nubile,0713803297,paolo.esposito4@libero.it,36,30k-50k
4871,FBBNRC70E09F839,Enrico,Fabbri,1970,5,9,M,Napoli,80122,NA,Campania,Disoccupato,Licenza_Media,Divorziato_a,0154235652,enrico.fabbri15@gmail.com,11,<15k
1886,FRRCLD69L57F205,Claudia,Ferrari,1969,7,17,F,Milano,20123,MI,Lombardia,Operaio,Licenza_Media,Separato_a,0186511810,claudia.ferrari62@gmail.com,19,15k-30k
3671,VTLBRN88H14F839,Bruno,Vitale,1988,6,14,M,Napoli,80132,NA,Campania,Operaio,Diploma,Coniugato_a,0114377331,bruno.vitale69@gmail.com,9,<15k
737,MNCFNC61P53H501,Francesca,Mancini,1961,9,13,F,Roma,00136,RM,Lazio,Operaio,Diploma,Divorziato_a,0494764656,francesca.mancini16@libero.it,21,15k-30k
6611,DLCSRG97C27L219,Sergio,De Luca,1997,3,27,M,Torino,10121,TO,Piemonte,Operaio,Licenza_Media,Coniugato_a,0799927797,sergio.deluca18@gmail.com,28,15k-30k
6808,FNTGRG74D13H501,Giorgio,Fontana,1974,4,13,M,Roma,00141,RM,Lazio,Disoccupato,Licenza_Media,Coniugato_a,0206994737,giorgio.fontana14@gmail.com,5,<15k
1142,SNTLCU61B48H501,Lucia,Santoro,1961,2,8,F,Roma,00136,RM,Lazio,Disoccupato,Licenza_Media,Coniugato_a,0717573409,lucia.santoro18@libero.it,14,<15k
6534,FBBLSE89E68H501,Elisa,Fabbri,1989,5,28,F,Roma,00136,RM,Lazio,Dirigente,Laurea_Magistrale,Celibe_Nubile,0937672049,elisa.fabbri52@gmail.com,31,30k-50k
7296,CNTMRA77A62F205,Maria,Conti,1977,1,22,F,Milano,20122,MI,Lombardia,Dirigente,Laurea_Magistrale,Coniugato_a,0588048351,maria.conti54@libero.it,76,>50k
5386,SRRLRA99H66L219,Laura,Serra,1999,6,26,F,Torino,10121,TO,Piemonte,Disoccupato,Licenza_Media,Celibe_Nubile,0375863576,laura.serra19@libero.it,8,<15k
79,RLNRRT08M18H501,Roberto,Orlando,2008,8,18,M,Roma,00121,RM,Lazio,Studente,Diploma,Celibe_Nubile,0182827571,roberto.orlando99@libero.it,27,15k-30k
3950,SLVSLV66C66F839,Silvia,Silvestri,1966,3,26,F,Napoli,80131,NA,Campania,Pensionato,Licenza_Media,Coniugato_a,0336158517,silvia.silvestri34@gmail.com,28,15k-30k
6400,MSSDVD72B03L219,Davide,Messina,1972,2,3,M,Torino,10124,TO,Piemonte,Operaio,Licenza_Media,Coniugato_a,0676751232,davide.messina40@gmail.com,20,15k-30k
3539,MRTCRL54D19F205,Carlo,Martini,1954,4,19,M,Milano,20122,MI,Lombardia,Pensionato,Licenza_Media,Coniugato_a,0914221199,carlo.martini57@gmail.com,15,15k-30k
2446,MRTLSN03D65H501,Alessandra,Moretti,2003,4,25,F,Roma,00141,RM,Lazio,Studente,Diploma,Celibe_Nubile,0639106854,alessandra.moretti49@gmail.com,8,<15k
544,CSTMRA81H19F839,Mario,Costa,1981,6,19,M,Napoli,80123,NA,Campania,Operaio,Diploma,Coniugato_a,0528043565,mario.costa82@gmail.com,21,15k-30k
3684,CLMLRT04M21H703,Alberto,Colombo,2004,8,21,M,Salerno,84121,SA,Campania,Studente,Laurea_Triennale,Celibe_Nubile,0124065917,alberto.colombo11@libero.it,6,<15k
1075,CPPGNN44L46L219,Giovanna,Coppola,1944,7,6,F,Torino,10122,TO,Piemonte,Pensionato,Licenza_Media,Vedovo_a,0175855439,giovanna.coppola53@libero.it,17,15k-30k
6381,BNCRSO45S67F839,Rosa,Bianchi,1945,11,27,F,Napoli,80122,NA,Campania,Pensionato,Diploma,Coniugato_a,0533154512,rosa.bianchi85@gmail.com,46,30k-50k
1042,RSSGNN84M56H703,Giovanna,Russo,1984,8,16,F,Salerno,84123,SA,Campania,Operaio,Laurea_Triennale,Coniugato_a,0197970355,giovanna.russo65@libero.it,28,15k-30k
230,MRTGLI63R56H703,Giulia,Martinelli,1963,10,16,F,Salerno,84122,SA,Campania,Disoccupato,Diploma,Coniugato_a,0705285297,giulia.martinelli48@gmail.com,18,15k-30k
1412,BNCNRC69D09H501,Enrico,Bianchi,1969,4,9,M,Roma,00121,RM,Lazio,Pensionato,Diploma,Separato_a,0909453852,enrico.bianchi95@libero.it,20,15k-30k
1694,SLVMRC52R18F205,Marco,Silvestri,1952,10,18,M,Milano,20125,MI,Lombardia,Pensionato,Licenza_Media,Coniugato_a,0712653175,marco.silvestri35@libero.it,65,>50k
6778,CSTLCU65C06L219,Luca,Costa,1965,3,6,M,Torino,10123,TO,Piemonte,Disoccupato,Licenza_Media,Coniugato_a,0185272796,luca.costa85@gmail.com,6,<15k
6474,SNTLRA55P53H501,Laura,Santoro,1955,9,13,F,Roma,00118,RM,Lazio,Pensionato,Diploma,Coniugato_a,0736157624,laura.santoro58@libero.it,27,15k-30k
6356,PLLLCU89T18H703,Luca,Pellegrini,1989,12,18,M,Salerno,84122,SA,Campania,Dirigente,Laurea_Magistrale,Coniugato_a,0657818350,luca.pellegrini61@gmail.com,102,>50k
5474,MNCSFO51C45H501,Sofia,Mancini,1951,3,5,F,Roma,00141,RM,Lazio,Pensionato,Diploma,Vedovo_a,0665198538,sofia.mancini36@libero.it,23,15k-30k
866,CNTVCN98E18F205,Vincenzo,Conti,1998,5,18,M,Milano,20125,MI,Lombardia,Operaio,Licenza_Media,Coniugato_a,0703067139,vincenzo.conti27@libero.it,28,15k-30k
773,MTABRN78A22H501,Bruno,Amato,1978,1,22,M,Roma,00121,RM,Lazio,Dirigente,Laurea_Triennale,Coniugato_a,0825975665,bruno.amato85@libero.it,45,30k-50k
6264,CTTMRC66D04L219,Marco,Cattaneo,1966,4,4,M,Torino,10123,TO,Piemonte,Pensionato,Licenza_Media,Coniugato_a,0331672083,marco.cattaneo29@libero.it,44,30k-50k
4310,FRRDVD08H26H703,Davide,Ferrara,2008,6,26,M,Salerno,84124,SA,Campania,Studente,Laurea_Triennale,Celibe_Nubile,0153545417,davide.ferrara27@libero.it,9,<15k
3755,CLMFNC69E24H703,Francesco,Colombo,1969,5,24,M,Salerno,84121,SA,Campania,Operaio,Licenza_Media,Coniugato_a,0866530232,francesco.colombo24@gmail.com,19,15k-30k
5317,MRNSRN85B67L219,Serena,Marini,1985,2,27,F,Torino,10123,TO,Piemonte,Dirigente,Laurea_Magistrale,Coniugato_a,0316869697,serena.marini14@libero.it,63,>50k
4741,MRTNTN68L15F205,Antonio,Martinelli,1968,7,15,M,Milano,20121,MI,Lombardia,Dirigente,Laurea_Triennale,Coniugato_a,0551954620,antonio.martinelli99@gmail.com,98,>50k
4756,SLVFNC59H19F839,Francesco,Silvestri,1959,6,19,M,Napoli,80123,NA,Campania,Pensionato,Diploma,Vedovo_a,0322632746,francesco.silvestri33@gmail.com,22,15k-30k
6127,RSSGRG68B03H501,Giorgio,Russo,1968,2,3,M,Roma,00121,RM,Lazio,Dirigente,Laurea_Magistrale,Divorziato_a,0177441368,giorgio.russo1@libero.it,8,<15k
4055,MRTNNA04L64H501,Anna,Moretti,2004,7,24,F,Roma,00136,RM,Lazio,Studente,Diploma,Celibe_Nubile,0479027162,anna.moretti19@gmail.com,6,<15k
3322,CPPSRG48P05F839,Sergio,Coppola,1948,9,5,M,Napoli,80132,NA,Campania,Pensionato,Licenza_Media,Vedovo_a,0419869585,sergio.coppola82@gmail.com,18,15k-30k
3035,LNGLRT83R08F839,Alberto,Longo,1983,10,8,M,Napoli,80132,NA,Campania,Operaio,Licenza_Media,Coniugato_a,0649143482,alberto.longo56@gmail.com,47,30k-50k
5613,CRSMRA06E58L219,Maria,Caruso,2006,5,18,F,Torino,10123,TO,Piemonte,Studente,Laurea_Magistrale,Celibe_Nubile,0751368248,maria.caruso83@libero.it,6,<15k
5030,SNTTRS08L49H501,Teresa,Santoro,2008,7,9,F,Roma,00118,RM,Lazio,Studente,Laurea_Triennale,Celibe_Nubile,0285031819,teresa.santoro26@gmail.com,13,<15k
509,PGNMLE62T09H703,Emilio,Pagano,1962,12,9,M,Salerno,84123,SA,Campania,Operaio,Licenza_Media,Coniugato_a,0159604097,emilio.pagano29@libero.it,7,<15k
2412,FRRSMN69H03F839,Simone,Ferrara,1969,6,3,M,Napoli,80123,NA,Campania,Dirigente,Laurea_Magistrale,Coniugato_a,0303562618,simone.ferrara67@gmail.com,82,>50k
4472,CLMSRA83H53F839,Sara,Colombo,1983,6,13,F,Napoli,80132,NA,Campania,Disoccupato,Diploma,Coniugato_a,0397617084,sara.colombo59@gmail.com,10,<15k
6131,DLCFNC82M06F839,Francesco,De Luca,1982,8,6,M,Napoli,80123,NA,Campania,Dirigente,Laurea_Magistrale,Coniugato_a,0792139085,francesco.deluca90@gmail.com,72,>50k
1047,RSSCST92M61H501,Cristina,Russo,1992,8,21,F,Roma,00118,RM,Lazio,Operaio,Licenza_Media,Coniugato_a,0799581878,cristina.russo87@gmail.com,25,15k-30k
177,BNCFPP96R18H501,Filippo,Bianchi,1996,10,18,M,Roma,00121,RM,Lazio,Studente,Laurea_Triennale,Separato_a,0166963282,filippo.bianchi13@gmail.com,21,15k-30k
3908,FNTLCU04A52L219,Lucia,Fontana,2004,1,12,F,Torino,10121,TO,Piemonte,Studente,Laurea_Magistrale,Celibe_Nubile,0589728840,lucia.fontana40@libero.it,9,<15k
3049,GRCSRN00H54H501,Serena,Greco,2000,6,14,F,Roma,00118,RM,Lazio,Operaio,Licenza_Media,Celibe_Nubile,0822388422,serena.greco66@gmail.com,26,15k-30k
2615,BRNLCU48E21H501,Luca,Bruno,1948,5,21,M,Roma,00100,RM,Lazio,Pensionato,Diploma,Coniugato_a,0583527372,luca.bruno56@libero.it,49,30k-50k
828,MRTFBA66C07L219,Fabio,Martinelli,1966,3,7,M,Torino,10122,TO,Piemonte,Disoccupato,Diploma,Coniugato_a,0673236952,fabio.martinelli44@gmail.com,14,<15k
1535,RCCPRZ77B49L219,Patrizia,Ricci,1977,2,9,F,Torino,10125,TO,Piemonte,Disoccupato,Licenza_Media,Coniugato_a,0556785741,patrizia.ricci16@gmail.com,13,<15k
1760,BNCFNC87L12H703,Francesco,Bianchi,1987,7,12,M,Salerno,84121,SA,Campania,Operaio,Licenza_Media,Celibe_Nubile,0313765636,francesco.bianchi54@libero.it,16,15k-30k
3011,MNCLNE88R68F839,Elena,Mancini,1988,10,28,F,Napoli,80123,NA,Campania,Dirigente,Laurea_Magistrale,Coniugato_a,0733138664,elena.mancini76@gmail.com,100,>50k
711,VTLPTR51R17H501,Pietro,Vitale,1951,10,17,M,Roma,00100,RM,Lazio,Pensionato,Diploma,Coniugato_a,0574024208,pietro.vitale73@gmail.com,35,30k-50k
4697,RLNNRC98R10H703,Enrico,Orlando,1998,10,10,M,Salerno,84121,SA,Campania,Operaio,Diploma,Coniugato_a,0948058346,enrico.orlando46@libero.it,40,30k-50k
6298,BRNFRC02B66F205,Federica,Bruno,2002,2,26,F,Milano,20123,MI,Lombardia,Studente,Diploma,Celibe_Nubile,0469677335,federica.bruno50@libero.it,10,<15k
2272,VTLLRI89H54H501,Ilaria,Vitale,1989,6,14,F,Roma,00136,RM,Lazio,Operaio,Diploma,Coniugato_a,0489724060,ilaria.vitale71@libero.it,20,15k-30k
4960,RCCLSE90P55H501,Elisa,Ricci,1990,9,15,F,Roma,00141,RM,Lazio,Disoccupato,Diploma,Celibe_Nubile,0475145809,elisa.ricci86@gmail.com,23,15k-30k
6260,FRRSLV87A42F839,Silvia,Ferrara,1987,1,2,F,Napoli,80132,NA,Campania,Disoccupato,Diploma,Coniugato_a,0414297639,silvia.ferrara89@gmail.com,8,<15k
1330,RMNNCL06M17L219,Nicola,Romano,2006,8,17,M,Torino,10122,TO,Piemonte,Disoccupato,Licenza_Media,Celibe_Nubile,0237178835,nicola.romano93@gmail.com,7,<15k
4733,RSSRRT94D56L219,Roberta,Russo,1994,4,16,F,Torino,10123,TO,Piemonte,Studente,Diploma,Celibe_Nubile,0452423917,roberta.russo19@libero.it,22,15k-30k
6581,CRSVCN04D27F205,Vincenzo,Caruso,2004,4,27,M,Milano,20125,MI,Lombardia,Studente,Laurea_Triennale,Celibe_Nubile,0752999939,vincenzo.caruso58@libero.it,14,<15k
1221,DLCNGL97H60F205,Angela,De Luca,1997,6,20,F,Milano,20122,MI,Lombardia,Operaio,Licenza_Media,Separato_a,0551483398,angela.deluca58@libero.it,26,15k-30k
6666,VTLTRS89P53F205,Teresa,Vitale,1989,9,13,F,Milano,20124,MI,Lombardia,Disoccupato,Diploma,Celibe_Nubile,0499393330,teresa.vitale84@libero.it,14,<15k
1616,SRTPTR60P04F839,Pietro,Sartori,1960,9,4,M,Napoli,80123,NA,Campania,Pensionato,Licenza_Media,Vedovo_a,0821156397,pietro.sartori42@libero.it,19,15k-30k
6194,FNTCML55H54F839,Carmela,Fontana,1955,6,14,F,Napoli,80123,NA,Campania,Pensionato,Licenza_Media,Vedovo_a,0462186512,carmela.fontana1@libero.it,39,30k-50k
4482,SNTFRC45T54F839,Federica,Santoro,1945,12,14,F,Napoli,80122,NA,Campania,Pensionato,Licenza_Media,Coniugato_a,0958196045,federica.santoro33@libero.it,15,15k-30k
5002,PLLLNE01A46F205,Elena,Pellegrini,2001,1,6,F,Milano,20121,MI,Lombardia,Operaio,Diploma,Celibe_Nubile,0469422571,elena.pellegrini19@gmail.com,25,15k-30k
1563,GLLFBA61H23F205,Fabio,Gallo,1961,6,23,M,Milano,20124,MI,Lombardia,Disoccupato,Laurea_Triennale,Coniugato_a,0367886335,fabio.gallo13@gmail.com,7,<15k
2083,MRTMRA03R43F205,Maria,Moretti,2003,10,3,F,Milano,20125,MI,Lombardia,Operaio,Laurea_Triennale,Celibe_Nubile,0939055583,maria.moretti91@libero.it,116,>50k
5655,BRBMRA44A27F205,Mario,Barbieri,1944,1,27,M,Milano,20125,MI,Lombardia,Pensionato,Licenza_Media,Coniugato_a,0246251038,mario.barbieri69@gmail.com,23,15k-30k
